ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.027257722552769047,1.326774239589412,1.7859009033467983,-1.0986154234517636,0.00808810070454428,-0.8266101268121068,-0.22278658680784666,0.4114781591690715,-0.9685918972667441,0
-1.0055855217168548,-1.27150596170628,-0.2644767826321709,1.4163546226776806,-0.2962513776965114,2.067513599254801,0.039592845021692386,-1.0776932407944038,0.8674693918192496,0
-1.1607345564068823,1.3233063694307092,-0.44935484154883176,-1.0020491010783386,1.9660811085942203,1.5217276374883644,-0.43374662270559833,0.8586164603139581,0.263602942113771,1
-0.7356374443441333,0.01149916653735221,-0.6798606422669526,-0.9155087579060543,-0.9481704800819308,-1.103934156705646,-0.6853888049800381,-1.4295667647284722,0.44567765536197956,1
0.041758288619590155,-0.2692562730616395,-0.3019155077323535,0.6192133815388219,-0.8431604642461272,-0.8711428562153325,0.42275212578277777,0.48258468407271615,-1.7871601017309662,1
0.45867496401497637,0.7165232228829401,0.9676490965446276,-0.21247054185669256,0.00808810070454428,-0.270352120688461,-0.45191435920027184,0.2584195849426252,1.4573513863278005,0
-0.6483981394010166,0.13891621114040714,0.9878866830469859,1.0875177728588528,0.4793513584394344,-1.0491793067067223,-1.5000100610766987,0.8441795239770361,0.8311443240584644,0
1.8648314253518024,1.7526803176387076,-1.0892181718275602,-0.7212676153579758,-1.2764888626961939,1.8223968382653473,-0.7832773318681089,0.9172003841683983,-1.4884363546800174,1
-0.021141210086411358,1.0129021837936607,-1.0797056891911108,0.45498046533585107,1.7458850063939042,1.6037223675942198,0.4559813969787178,-1.9172926127603285,0.3961648778132291,1
-0.07740526392478682,0.2850973069509632,1.4638545129511429,-1.2973576651989034,-2.0963321578512892,-0.8207040814366234,-0.19167297409924589,0.022782618900755416,0.7168580378657421,1
0.23993191614674583,0.26433210290647574,-0.40224838026346954,0.19791434836871818,-0.45487565999392104,-1.0792011649786848,0.6044596790969439,1.804415366432763,-1.8069337314552811,1
-1.11764583134302,0.17173806522847115,0.6523019022783885,0.05414405357789243,-0.046773587634574745,-0.7591182707568489,-0.7458586746792316,-0.024021036810850844,-0.026660385753599372,0
-0.574054375978872,-0.5161675822601041,-0.030529503174741582,-0.024622500418915068,0.08325721425965814,-1.707737738223309,0.9726877333265904,-1.2355867387194486,-0.1532126121710511,0
0.05846566318100711,-0.3733715298326269,-1.7345130873791188,-2.116884896954569,-1.6904966594738415,0.011156099287634096,-1.3486417285425678,1.5128723517449996,-0.1062965554388207,0
-0.027257722552769047,0.6791742034550103,-1.2149611629776815,-0.16393325517254975,1.8181702815596301,-1.7447161107307116,0.5592362864865107,0.014105384437318588,-0.899251960609186,0
0.28870737004234914,0.28992434569167636,0.6957414026067941,-1.307653888590168,0.00808810070454428,0.21440564168536586,-0.30962902883885296,0.253851098206865,1.0382498037712125,0
1.6556058159335443,-0.8264341206504834,2.0031714597362713,0.7809805329662921,-0.03914132085584336,-0.8851728941524764,-0.02477498171082514,2.3123920140706558,0.42693754120546595,1
-0.14551777082394668,-0.3319045345501349,-1.1915548743834161,-0.6211825059416973,0.9434086402141613,1.5887889312100625,-1.5161344648001804,-2.0460166731422436,1.7639732663960621,1
0.055693466850864765,0.07082591070237047,0.5427269423070705,-0.24826464455939964,0.8094564779331399,0.2610519144592997,-0.5267045637245791,-1.0858847974975496,-1.2944259198390922,1
-2.2455876628251437,-2.514537959954274,-0.8181322188873781,0.38605346329709495,2.1010648601153408,-0.5494591324512621,0.49156885786043486,0.022782618900755416,0.6491563355690249,1
-0.027257722552769047,-2.28379463644467,-0.8876733479241707,0.4335599880447372,-1.963052847276297,-0.46194774810502487,-0.4678928420769711,-0.7905740691632824,-0.47803583976458786,0
-0.027257722552769047,-0.05923788317112534,-0.3860496967430809,0.995032638202593,-0.17607248007623694,0.6238334165056847,-0.3264200733528563,-0.8706307235464887,-2.0446106235160193,0
0.7764117518027136,-0.16913302189134524,-0.53259900108516,-0.23095522559320733,0.00808810070454428,0.2727439890374689,0.32898739897755885,-0.7256618789247627,0.23607658370366313,0
-0.027257722552769047,1.7146685409492126,-1.1400570328893762,-1.746333265014092,-0.2347535412447191,-0.057948621702107905,-0.3278147383517182,-1.6758495461276413,-0.7281991670497333,0
0.5563854573351729,0.5196376916766184,1.8706383293171238,2.5444507568338883,-1.5656175201342137,-1.236082480921114,-1.1712001412487727,-0.10581149381266221,0.7979262856210215,1
0.503080650612037,-0.06151113259096775,-0.5458696135002521,0.5974996150503894,-0.03914132085584336,-0.42433009618920203,1.7131049483262195,0.022782618900755416,-1.499833112149217,1
1.0086569110267396,-0.5296329878704287,0.13001825287196966,0.33660668701094554,0.5995789907552632,-0.16891276367102365,-0.5735502219876096,2.7131397580084364,-0.5930904978814024,1
-0.029737530786831976,-0.6005766470349654,-1.0708732731031847,0.45423342923421073,-0.03914132085584336,1.7707062627670946,-0.31321166561675945,-0.33406337512338563,-1.5930365063790886,1
-0.05121159438670994,0.7100832153170233,0.4289790578848837,-0.537428700812027,1.8912227651134093,0.6876777508369354,1.6026213205989859,-1.2414487608332325,0.4692492206285527,1
0.1702918930939158,-0.3421744556781038,-0.12881806437988974,-0.1791545356504832,-0.17849097778104978,-0.5828904380708904,-1.7924004753429696,1.5305239019683725,1.1934719432735874,0
0.8383491765922967,-0.3577303440144357,-0.21053248905530889,-0.009685975862740722,-0.33575462829781055,-1.6088479214985467,-0.22632907142068187,-0.2609863771411466,0.3481017949022949,1
-0.027257722552769047,1.7437488904375549,-1.3734454634584912,-1.9858626331629838,0.00808810070454428,-0.7626097460026197,-0.8889310783866028,-0.44452146623254923,-1.0223888017230385,0
1.3132355672825649,0.005719996890640382,0.17255074479889043,0.24496467784336587,0.47467665471135606,1.5225131209083345,0.30434476979882963,0.611596288910411,0.675533435111743,0
0.856314394465438,1.9849540901734548,-0.10090241662293965,-0.02999795280290608,0.5237286936026826,1.3665104216408357,1.0407999600614415,0.38422425691348544,0.23853472649645638,1
-0.026368622573125625,-0.15049501544634672,-0.4044838353249356,0.2207724451490285,0.8836366123774603,0.542358349795419,-0.14843858944128602,1.5301569469978282,0.5545490623451989,1
0.44723889711514525,0.9604345999741271,-0.3843958322495125,1.6527944102700387,-0.03914132085584336,-1.2025667121791228,-1.8232615733582034,0.022782618900755416,0.8130826407644485,1
-1.4069832816847363,-1.7476811867824384,-0.8028732934937256,0.29577808048864396,2.1010648601153408,0.33970902654324997,-0.0015088020846000375,0.3612602532364184,0.6534849264524951,1
-0.24039146586713525,0.8213328226147505,2.173792235432126,0.3956496884595374,-1.8866282710908149,0.4498497751362731,-0.3288040331527286,-0.33571289769045404,-1.341875286516544,0
-0.027257722552769047,-0.4268146313275555,0.13949649021836957,0.3860171852428669,0.00808810070454428,-1.191715980659969,-0.5982996953200044,-1.7584876795611681,1.488332382273141,0
0.25677152892537225,-0.07674460419476861,1.1295174823428173,-0.6612733401327114,0.12212673723272745,1.7827486877972012,1.1546331995826231,-0.5690435540199659,0.5163342461119399,1
-2.327432117540545,-1.5304619757244466,0.5092186726534478,-0.6557381879460018,-0.03914132085584336,1.6772347172226956,-0.1815074792533486,1.6572887281855277,-0.09580720317561445,1
0.11260258151739129,0.4844766867739223,-0.9296386738484809,0.6884666259941858,0.36292116575206945,0.8234755131388167,0.35346165573397337,-2.1419763861371397,0.7233431815959247,0
0.20088915869441065,0.25107462108447864,-1.5344837006473435,1.4952570047232883,2.1010648601153408,-1.2061018403493795,-0.9324136913049116,1.4397269563245438,-0.3635849578640255,1
-0.026368622573125625,-0.14125747698167881,1.9773584739111443,-1.2157840409013911,-1.3667834605003009,-0.7584260747819161,-0.17249753038431934,1.6334699737556038,1.3107555890188485,1
-0.027257722552769047,-0.7605205958556364,1.9889991048347873,-0.36270313779726626,0.00808810070454428,1.0800898036577748,-0.22242548702354323,-1.6463744811967531,0.4943204832695976,0
-0.026368622573125625,-1.1691592000984898,0.527078302144268,-1.4212926015801164,-1.2545248018696047,1.5553213419727232,0.008191809478930162,-0.8190846251435646,0.9514220553446521,1
2.3027155934710746,-2.3194797857303917,0.015201837927293448,0.6613336558380832,-0.7738200836067711,-0.1730093945923356,-0.4119344847969066,-0.037487568185265205,1.3972345712106093,0
0.28276980311735644,-1.3664394482334439,0.7461915088903778,0.9159676146147652,-0.03914132085584336,1.2733689750276473,-1.4283666774881256,-0.53407457027103,-2.7782953307654514,1
-0.4945211877427912,0.9422597332246554,-0.6755939631942995,0.282645292272626,2.1010648601153408,-0.8761593141694172,-1.297102495519533,1.0316744198289458,1.2406897220408917,1
-0.09183677450463044,-0.44107269552873685,-0.7588267364523853,0.010273569211376555,-0.23162951238447194,0.6578023572311797,1.834049745382229,-0.30624617470412613,0.2708222967334719,1
0.2870696260025436,0.051088675429827445,0.5037867824291162,0.04744378514406892,-1.9251353847585382,-0.6317098437860044,-0.3379308414890508,0.20859389777269385,-0.18958249144287595,1
0.49423604887875977,1.3012530243928793,0.6352380816796793,-0.41306124522072585,0.7016837464913085,0.6972828602532685,1.3461363387248853,-1.0330257391580246,0.36433155392418615,1
0.6757138432452806,0.37032596965764913,-0.7525176514392471,-0.9585073208831336,0.8782612975456782,-0.04532526841850045,0.3398477232520685,0.5821047333918102,-0.4704843390395287,0
0.23242048986274388,1.1750735502844873,1.1637058342641131,-0.17723917192933344,1.6456460402248818,-0.18528916098404394,-1.2137333691029764,-1.3927780338758262,-1.0351086112650252,0
-0.027257722552769047,0.26130741903166327,1.2081083705341173,-0.7194850652791022,-0.26240015830168056,-1.0705541437617807,-2.9627685906132335,0.3106474937726854,1.2022035360274688,0
-0.39756191817200504,1.680729900819571,1.188382657925895,0.8639071215855023,0.00808810070454428,-1.1879935127678967,-1.3321606754098483,0.9084516205287635,-0.7403500103132429,0
-1.0224686168652153,0.24257988003416425,0.8767341739302758,0.05693772318747178,-0.6839202803742456,-0.7411717203848583,-0.020317051977189325,-0.028059024102250238,-0.147538010096167,0
-1.169583712025407,-0.7385865510589443,0.5623124445926634,0.6003831814144495,1.3070977922836489,-0.30950185539860053,-0.05093700518006343,0.9836763107025741,-0.7826519638828039,0
-0.026368622573125625,-0.8551839885919714,-0.1124305949964322,-0.3404031097169115,-1.4377872479105505,-0.20113729819272455,0.3153212838328223,0.5916507026571057,-1.8752977574520124,1
1.1087517112781429,-1.5313236561315986,-2.205007809427842,1.3249806088471454,0.45216267458817466,1.1050628314015225,-0.08686480490397758,-1.5267898759446907,-2.1599801433165395,0
-0.2542481610645006,-1.39405576271082,-0.9950746167409182,-0.0035309656979373638,0.00808810070454428,-0.29006950005930876,1.983153607323317,0.25677866652103587,-0.7341159190244321,0
0.1874802974134517,0.5692097508446575,1.1846274373127121,-0.492717946643281,-0.3975823426485647,0.13362691694992446,0.46743298233877334,-0.6988604971775129,-0.5427721583041,0
-0.7152205335582705,0.14316538775480278,1.200343062385647,-0.38722971400622436,0.5752705618151238,-0.9440168209825903,-0.044015650723939675,-1.4637502391817847,-0.6975671797160807,0
-0.4791813460868189,-0.40222937270319675,1.218821110166124,-1.1298265866788395,0.8898830716900572,-0.9409066700386003,-2.0174734454360364,-0.006087547872510684,1.8418938950350254,1
-0.026368622573125625,0.6841812878343195,-1.1752170730212905,0.2813629226872397,-1.1171571585551572,0.3133117120023858,0.1259515701321499,-0.960718802307787,-0.5211498803024083,1
-0.136774078003682,-0.10709706935989237,0.3627574550569499,0.28515760346240576,-0.03914132085584336,0.9114504014275565,-1.049745905643752,0.12590241953034,-0.7315884936318622,1
0.27853505875639456,-0.2843946478083065,-0.9442402311455328,-1.5774804626171797,1.3463344314927408,-1.2647484675128364,-0.7766630308669275,-0.0018785494417129132,0.09258746177084917,1
-0.027257722552769047,-0.9435732687216052,-0.3003032765291143,0.03491349704950833,1.848586026121716,1.9667419672678315,0.17957961696558117,0.171340337003613,0.2592346886251005,0
0.041758288619590155,-0.2692562730616395,-0.3019155077323535,0.6192133815388219,-0.8431604642461272,-0.8711428562153325,0.42275212578277777,0.48258468407271615,-1.7871601017309662,1
-1.1025083122050667,0.04207716337070653,-1.0451365958894547,1.3646600890541645,0.4352995961298833,-0.8804618855204437,-0.4507721558636156,0.053488751595149264,-0.3205478828885949,0
-0.026368622573125625,-0.345008230555781,0.17241602045944698,-1.3765656987594663,-1.6880080571210716,-0.5418307520803842,-1.2231857918007352,0.5894706289710423,-0.32484842473879794,1
0.02905598996077948,-0.2806717524845011,1.04840544017894,-0.46976524823757637,0.06774539025570099,-0.5696030297254321,1.4618191627296533,0.6112902487635419,0.46888135919873863,0
-0.027257722552769047,0.750945620736744,-0.0877105840941108,-0.5093862525276567,0.08287643696416455,-0.5497838016889899,-1.4393490031313385,1.3185987423656043,-0.3947330438190376,0
-2.5629417500785245,0.615142730939147,2.2589909061615416,0.6416743415741076,0.00808810070454428,-0.9160924996826965,-0.06678823751218402,-0.8650802828865835,-0.8561249304655689,0
0.7472915125846575,2.4654385756248156,0.7695378974197631,0.5538690542406535,0.04348261793419938,-0.5181461268438952,0.9565474387398321,-0.13463023922179707,0.24970824074549985,1
-1.5205240044783483,0.7982224683205856,-0.7324254390001392,0.4951462785067939,-0.387552765442234,-0.11405947309673486,0.3880344638284678,1.1424354116914963,-0.001548957799736505,1
-0.7560820261029486,-0.27269070076597735,0.10476572658658496,-0.07104225671698172,0.00808810070454428,0.2336671874582568,0.6682937153711287,-0.10413277890534246,1.5352666288137047,0
-0.026368622573125625,-1.9590944408503592,-1.491581540694949,-0.1887455128516434,-0.16964381748660584,1.200480132141533,1.0325441415808936,-2.1777169327722445,-0.16115459873360993,1
-1.5493489344211109,0.6577618680992506,-0.6511505363419547,0.2149195315520094,-1.6556910139800156,0.6651727005054551,0.3840140775407257,0.7255040407617863,0.5225147143997874,1
0.21351759677684118,-0.12015378022222997,0.46712870285572944,0.8300335196524052,-0.03914132085584336,0.9552837870443474,1.416872580660394,0.40373312106126014,-0.22622625018570683,1
-0.7228578263230389,-0.518384026298946,-0.36211714674167306,1.9693845244482036,0.00808810070454428,-0.32500292175384243,-0.42674692758748134,-0.34774767233534093,0.8890728759940137,0
0.45617573679637646,-0.3897109002767043,-0.2782283886721456,1.1029970034142835,1.4984790452434615,0.7577628123466621,-1.631269989340075,-0.5386691852326546,-0.5469023092022545,0
2.2648755019580333,0.13074824706776603,-1.521015039186644,1.720743826058689,2.1010648601153408,0.5713537047510756,-0.02843348638342738,-0.13758767611216577,-0.5005675556038434,0
0.46179923718405985,1.3164534797316891,0.801647122344473,2.2877948512574555,-2.0963321578512892,0.17627657676689054,0.6482873248728233,0.022782618900755416,-1.8671589390555505,1
-1.487136867356304,-0.6508461695853321,-0.8314712073573363,-0.8160684816131378,-1.9961108818713504,2.3645188301423232,-1.9619028965544099,-1.7560947606110102,-1.0457264668809008,0
-2.021939145905541,-2.461545629721969,2.0589061015680956,-0.4041647900871625,0.00808810070454428,-0.4284960930662088,0.46768070453032484,0.15798065537442227,-0.5937950285027267,0
0.8321655064901241,0.4719567450372086,-1.2302994262874054,-0.47073844068261395,0.8439453798740174,1.1988145574510387,0.25712541760824786,-0.2118721992776029,-0.4966228384137832,0
-0.027257722552769047,0.5489261854988385,-1.3644178026212335,1.9161912704817652,1.5414902196570388,0.7378721808427713,1.414420965219966,-0.9464589115591461,-0.9079893383479369,0
-0.026368622573125625,0.2043938038117696,0.18376901564819703,-1.0149926624586578,2.1010648601153408,-0.15305253233101596,-0.1370973543522535,-0.4337755047973135,1.6653329328126554,1
-0.3609709009472668,0.28465446340677897,-0.9663458499398345,-2.1330682358875346,0.00808810070454428,-1.2134190749314102,0.4174140666514914,-0.9231724294600886,0.29434869654180346,0
-1.2944624611843933,-2.7080811829484595,-0.2393151444693734,-0.13392013591467697,0.00808810070454428,-0.713548477240661,0.2697856195011631,2.0628736886445393,-0.9804347615807086,0
-0.10619307089124685,0.36372904691284047,-0.6177288702198755,1.8530992957539147,-1.422123578201208,0.6709860189045991,-1.357044516068683,0.7638867171560927,-0.8996994319460595,1
0.9065545255612155,0.11559885696495202,-0.6084740356722003,0.6331036444103436,0.31298328920564505,-0.30176946892475787,0.904856102042663,0.6081308520939391,-1.4516764897134768,0
0.6018748616482921,0.76752084974544,-0.4008466756298962,-0.1559067071495875,-0.03914132085584336,-1.4424124302624282,1.456664355049399,0.40626840745482345,1.6571860262096825,1
-0.299519899811504,-0.4408060917222292,-1.394400235147676,0.7470541480036865,-0.03914132085584336,-0.31833587369269994,-0.4995696093555675,-0.33615349858329946,1.5341276305678946,1
0.19688838433105338,0.5966696180573497,0.6817407771683412,-0.4111782476458249,0.00808810070454428,-0.11645613759763232,0.6977302979043282,-0.6329663957580638,-0.04387626604361837,0
-0.026368622573125625,0.1400205333780311,-0.25196280137457716,0.1620545330061549,0.12506240361752022,-1.6075863064581253,-0.0654784375233458,-2.338306133654439,0.5378839828912545,1
0.8252995565823017,0.1354602236183275,0.807339675365899,0.08023583153022142,0.00808810070454428,0.35911572881414083,0.2759348735809655,0.25620159930035363,1.0258617120071734,0
0.8329146216418623,0.8007242029308292,0.19004811975199454,-1.0140214071634244,0.6648024815758379,1.0720907797073886,-0.922602141582054,-0.5746356865398351,0.41224339237478264,1
-0.027257722552769047,-1.1576830438261108,0.1002171211987076,0.09293105145303306,0.05578683613484313,-0.5980473705265728,1.514288393836321,0.9729158337989552,2.0481781326017297,0
-0.026368622573125625,-0.8858818400106856,-1.1929289357697428,0.7662865875003239,-0.03914132085584336,-0.7077437261807279,-2.075246372693535,0.02333994577343191,-0.4676835150824758,1
0.061216141297997025,0.5181430604410275,1.1857212240173116,-0.5302502559687019,-0.03914132085584336,0.7808433147363912,-0.4746451786457862,-0.5147357003569007,1.321434621074144,1
-0.027257722552769047,-0.4906288515743715,-0.43894940455337456,0.4786298964164304,-0.21120038895827373,-0.36593890936562595,-1.4581148208219512,-0.5403518912079746,-1.5516248262015377,0
0.9586701236553979,-1.978264495554061,-0.1937846413269117,0.05667511349659254,-0.03914132085584336,2.004249230100926,0.31595522439707463,-0.15191547498489938,1.08031706085086,1
0.5122702586962588,0.13070866808247356,0.024646218471197127,-1.1731333502534902,0.30313748628296494,2.0357851235856192,-0.5990997082693419,0.5700232563613722,-1.137392361918742,0
-1.607255973964527,1.0527053119142897,-0.7493664717078812,-0.32464288088963844,-0.03914132085584336,-0.5178579957598813,0.7184548515422686,-0.1456354573976289,1.9109475204673483,1
-0.026368622573125625,-1.6823262532013412,1.3016945571394916,1.604102627124359,-1.7595216666241587,0.8847993952581003,-0.17745287726026182,0.25819885323629743,0.9117556118705641,1
-1.2324704007434093,-0.8608458399271554,-0.42525337581215883,-1.495972075456735,-0.03914132085584336,-0.9778250320121429,0.3866645901399789,-0.21131911801834433,-0.42982996095911474,1
1.5242330097237273,-0.9709449266551015,-0.9208037516790009,-1.8321670960602692,0.00808810070454428,-0.3383290110056159,0.3381306863684965,1.1229390419597667,-0.36735416084454375,0
0.15482542243340103,-0.39249380364083064,0.7797640507780433,0.7196651859550801,-0.03914132085584336,-1.464700447044647,-1.6727304631635753,-1.0478948553363852,0.8060873744779682,1
-0.820969184289368,-1.60944062489635,-0.9587789938085985,-0.9066458073687401,-1.6240241483678617,1.3628776189506837,-0.671534532244251,0.10119053731965034,0.08269132116939291,0
-1.2001959730125282,2.5175736691447788,1.476831911578851,2.5444507568338883,-2.0963321578512892,-0.42467376629479503,-1.1349428574038147,-0.7168374240680678,0.5890902785323349,1
